security_code,issuer_name,security_id,security_name,status,group,face_value,isin,sub_industry,market_cap(in cr)
515099,Vertical Industries Limited,VERTICLIND,Vertical Industries Ltd,Delisted,ZP,10,INE247Q01015,Other Construction Materials,6.31
515115,STI Granite India Limited,STIGRAN,STI GRANITE INDIA LTD.,Delisted,P,10,INE057G01019,Other Construction Materials,
523467,Jai Mata Glass Ltd.,JAIMATAG,JAI MATA GLASS LTD.,Active,X,1,INE250C01027,Other Construction Materials,17.6
526095,Ravileela Granites Limited,RALEGRA,RAVILEELA GRANITES LTD.,Active,XT,10,INE427E01027,Other Construction Materials,40.23
526315,DIVYASHAKTI LIMITED,DIVSHKT,Divyashakti Ltd,Active,X,10,INE410G01010,Other Construction Materials,72.09
526570,Midwest Gold Ltd,MIDWEST,MIDWEST GOLD LTD.,Active,X,10,INE519N01014,Other Construction Materials,6.97
526598,Gujarat Narmada Flyash Co. Ltd.,GUJNFLY,GUJARAT NARMADA FLYASH CO.LTD.,Delisted,XT,5,INE955G01022,Other Construction Materials,10.57
531013,Sun Granite Export Limited,SUNGRAN,Sun Granite Export Limited,Suspended,XT,10,INE032M01010,Other Construction Materials,12.94
531049,Neelkanth Rockminerals ltd.,NEELKAN,NEELKANTH ROCKMINERALS LTD.,Active,Z,10,INE741D01015,Other Construction Materials,6.73
531129,Inani Marbles & Industries Ltd.,INANI,INANI MARBLES & INDUSTRIES LTD.,Active,X,2,INE635D01027,Other Construction Materials,63.05
531168,Associated Ceramics Ltd.,ASSOCER,ASSOCIATED CERAMICS LTD.,Active,XT,10,INE771E01010,Other Construction Materials,99.56
531221,Mayur Floorings Ltd.,MAYURFL,MAYUR FLOORINGS LTD.,Active,X,10,INE262W01012,Other Construction Materials,5.37
531281,MARBLE CITY INDIA LIMITED,MARBLE,Marble City India Ltd,Active,XT,5,INE807H01023,Other Construction Materials,17.89
531338,Milestone Global Limited,MILESTONE,MILESTONE GLOBAL LTD.,Active,X,10,INE151H01018,Other Construction Materials,13.35
531570,Blazon Marbles Limited,BLAZONMRB,BLAZON MARBLES LIMITED,Delisted,XT,2,INE096H01023,Other Construction Materials,10.42
532369,Ramco Industries Ltd,RAMCOIND,RAMCO INDUSTRIES LTD.,Active,B,1,INE614A01028,Other Construction Materials,2173.26
533079,Sand Plast (India) Ltd.,SANDPLAST,SAND PLAST (INDIA) LTD.,Suspended,Z,10,INE122K01013,Other Construction Materials,4.34
539119,Jain Marmo Industries Ltd.,JAINMARMO,Jain Marmo Industries Ltd,Active,X,10,INE780Q01015,Other Construction Materials,7.2
540072,Shiva Granito Export Limited,SHIVAEXPO,Shiva Granito Export Ltd,Active,MT,10,INE191V01015,Other Construction Materials,19.61
543895,Exhicon Events Media Solutions Limited,EXHICON,Exhicon Events Media Solutions Ltd,Active,M,10,INE0O8901016,Other Consumer Services,383.75
543951,Innovatus Entertainment Networks Limited,INNOVATUS,Innovatus Entertainment Networks Ltd,Active,M,10,INE0LYO01018,Other Consumer Services,12.67
503960,Bharat Bijlee Ltd.,BBL,BHARAT BIJLEE LTD.-$,Active,A,5,INE464A01036,Other Electrical Equipment,5653.03
504028,GEE Ltd.,GEE,GEE LTD.,Active,Z,2,INE064H01021,Other Electrical Equipment,329.79
504080,JSL Industries Ltd.,JSLINDL,JSL INDUSTRIES LTD.,Active,X,10,INE581L01018,Other Electrical Equipment,158.18
504084,Kaycee Industries Ltd.,KAYCEEI,KAYCEE INDUSTRIES LTD.,Active,XT,100,INE813G01015,Other Electrical Equipment,328.43
504132,Permanent Magnets Ltd.,PERMAGN,PERMANENT MAGNETS LTD.-$,Active,B,10,INE418E01018,Other Electrical Equipment,994.67
504240,Delton Cables Ltd.,DLTNCBL,DELTON CABLES LTD.,Active,XT,10,INE872E01016,Other Electrical Equipment,425.69
504258,Lakshmi Electrical Control Systems,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,X,10,INE284C01018,Other Electrical Equipment,373.62
504697,Galada Power & Communication Ltd.,GALADA,GALADA POWER & TELECOMMUNICATION LTD.,Suspended,Z,10,INE255C01018,Other Electrical Equipment,2.12
506261,MODISON LIMITED,MODISONLTD,Modison Ltd-$,Active,T,1,INE737D01021,Other Electrical Equipment,412.12
511016,Premier Capital Services Ltd.,PREMCAP,PREMIER CAPITAL SERVICES LTD.,Active,X,1,INE946K01023,Other Electrical Equipment,19.72
515008,Modern Insulators Ltd.,MODINSU,MODERN INSULATORS LTD.,Active,X,10,INE219W01012,Other Electrical Equipment,561.72
517035,RIR POWER ELECTRONICS LIMITED,RIR,RIR Power Electronics Ltd,Active,XT,10,INE302D01016,Other Electrical Equipment,1268.48
517059,Salzer Electronics Ltd.,SALZERELEC,SALZER ELECTRONICS LTD.-$,Active,B,10,INE457F01013,Other Electrical Equipment,1449.37
517096,Aplab Ltd.,APLAB,APLAB LTD.-$,Active,X,10,INE273A01015,Other Electrical Equipment,92.05
517166,SPEL Semiconductor Ltd.,SPELS,SPEL SEMICONDUCTOR LTD.,Active,X,10,INE252A01019,Other Electrical Equipment,653.48
517201,Switching Technologies Gunther Ltd.,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER LTD.,Active,XT,10,INE311D01017,Other Electrical Equipment,19.09
517273,S & S Power Switchgears Ltd.,S&SPOWER,S&S POWER SWITCHGEAR LTD.,Active,T,10,INE902B01017,Other Electrical Equipment,175.58
517288,Gujarat Poly Electronics Limited,GUJARATPOLY,Gujarat Poly Electronics Ltd,Active,XT,10,INE541F01022,Other Electrical Equipment,85.29
517320,Savant Infocomm Limited,SAVINFOCO,SAVANT INFOCOMM LTD.,Suspended,XT,10,INE898E01011,Other Electrical Equipment,2.09
517370,Incap Ltd,INCAP,INCAP LTD.,Active,XT,10,INE437C01012,Other Electrical Equipment,32.4
517407,Toyama Electric Ltd.,TOYAMAQ,TOYAMA ELECTRIC LTD.-$,Delisted,XT,10,INE081D01016,Other Electrical Equipment,3.37
517423,Integra Switchgear Ltd.,INTEGSW,INTEGRA SWITCHGEAR LTD.,Active,XT,10,INE0IPL01018,Other Electrical Equipment,60.7
517467,MARSONS LIMITED,MARSONS,MARSONS LIMITED,Active,Z,1,INE415B01044,Other Electrical Equipment,1324.31
517498,Websol Energy System Limited,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Active,T,10,INE855C01015,Other Electrical Equipment,2658.79
517546,Alfa Transformers ltd.,ALFATRAN,ALFA TRANSFORMERS LTD.,Active,XT,10,INE209C01015,Other Electrical Equipment,91.51
522163,Diamond Power Infrastructure Limited,DIACABS,Diamond Power Infrastructure Limited-$,Active,T,10,INE989C01020,Other Electrical Equipment,5372.21
522281,Ram Ratna Wires Ltd.,RAMRAT,RAM RATNA WIRES LTD.-$,Active,B,5,INE207E01023,Other Electrical Equipment,1680.8
530333,Emgee Cables & Communications Ltd.,EMGEECA,EMGEE CABLES & COMMUNICATIONS LTD.,Suspended,ZP,10,INE128F01010,Other Electrical Equipment,1.59
530343,Genus Power Infrastructures Ltd,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,Active,A,1,INE955D01029,Other Electrical Equipment,9808.23
531201,Shilchar Technologies Ltd.,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,Active,T,10,INE024F01011,Other Electrical Equipment,4269.22
531215,RTS Power Corporation Ltd.,RTSPOWR,RTS POWER CORPORATION LTD.,Active,XT,10,INE005C01017,Other Electrical Equipment,210.55
531262,Surya Industrial Corporation Ltd.,SURINDL,SURYA INDUSTRIAL CORPORATION LTD.,Suspended,XT,10,INE060N01019,Other Electrical Equipment,17.2
531460,Continental Controls Ltd.,CONTICON,CONTINENTAL CONTROLS LTD.,Active,XT,10,INE545B01022,Other Electrical Equipment,8.26
531472,Cybele Industries Limited,CYBELEIND,CYBELE INDUSTRIES LTD.,Active,X,10,INE183D01010,Other Electrical Equipment,39.85
531812,SGN Telecoms Ltd.,SGNTE,SGN TELECOMS LTD.,Active,XT,1,INE266C01023,Other Electrical Equipment,5.9
532259,Apar Industries Ltd,APARINDS,APAR INDUSTRIES LTD.,Active,A,10,INE372A01015,Other Electrical Equipment,33602.4
532751,EASUN REYROLLE LTD.,EASUNREYRL,EASUN REYROLLE LTD.,Suspended,Z,2,INE268C01029,Other Electrical Equipment,7.7
533109,Euro Multivision Limited,EUROMULTI,EURO MULTIVISION LTD.,Suspended,Z,10,INE063J01011,Other Electrical Equipment,3.4
533193,KIRLOSKAR ELECTRIC COMPANY LTD.,KECL,Kirloskar Electric Company Ltd,Active,B,10,INE134B01017,Other Electrical Equipment,1378.09
539196,Amba Enterprises Ltd.,AEL,Amba Enterprises Ltd,Active,X,5,INE829P01020,Other Electrical Equipment,302.14
539760,Relicab Cable Manufacturing Limited,RELICAB,Relicab Cable Manufacturing Ltd,Active,T,10,INE773T01014,Other Electrical Equipment,103.98
